"site","relative","name","xmltv_id","lang","site_id","country","hd_flag","norm_name"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W28DR-D) Cedarville, WV","","en","US_LOCALS2#PBS.(W28DR-D).Cedarville,.WV.us","US","SD","pbsw28drdcedarvillewv"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W29DE-D) Hayesville, NC","","en","US_LOCALS2#PBS.(W29DE-D).Hayesville,.NC.us","US","SD","pbsw29dedhayesvillenc"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W31AN-D) Murphy, NC","","en","US_LOCALS2#PBS.(W31AN-D).Murphy,.NC.us","US","SD","pbsw31andmurphync"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W31DI-D) Spruce Pine, NC","","en","US_LOCALS2#PBS.(W31DI-D).Spruce.Pine,.NC.us","US","SD","pbsw31didsprucepinenc"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W33CR-D) Chambersburg, PA","","en","US_LOCALS2#PBS.(W33CR-D).Chambersburg,.PA.us","US","SD","pbsw33crdchambersburgpa"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W34DQ-D) Pittsburg, NH","","en","US_LOCALS2#PBS.(W34DQ-D).Pittsburg,.NH.us","US","SD","pbsw34dqdpittsburgnh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W35CK-D) Univ. of North Carolina","","en","US_LOCALS2#PBS.(W35CK-D).Univ..of.North.Carolina.us","US","SD","pbsw35ckdunivofnorthcarolina"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W41DK-D) Keyser, WV","","en","US_LOCALS2#PBS.(W41DK-D).Keyser,.WV.us","US","SD","pbsw41dkdkeyserwv"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W42AE) Poughkeepsie, NY","","en","US_LOCALS2#PBS.(W42AE).Poughkeepsie,.NY.us","US","SD","pbsw42aepoughkeepsieny"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W43CZ-D) Mansfield, OH","","en","US_LOCALS2#PBS.(W43CZ-D).Mansfield,.OH.us","US","SD","pbsw43czdmansfieldoh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W44CR) Youngstown, OH","","en","US_LOCALS2#PBS.(W44CR).Youngstown,.OH.us","US","SD","pbsw44cryoungstownoh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W45AA-D) Columbia, MS","","en","US_LOCALS2#PBS.(W45AA-D).Columbia,.MS.us","US","SD","pbsw45aadcolumbiams"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W45CD-D) Fence, WI","","en","US_LOCALS2#PBS.(W45CD-D).Fence,.WI.us","US","SD","pbsw45cddfencewi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W46ED) Plattsburgh, NY","","en","US_LOCALS2#PBS.(W46ED).Plattsburgh,.NY.us","US","SD","pbsw46edplattsburghny"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W47CO-D) River Falls, WI","","en","US_LOCALS2#PBS.(W47CO-D).River.Falls,.WI.us","US","SD","pbsw47codriverfallswi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W47DH-D) Clarks Summit, PA","","en","US_LOCALS2#PBS.(W47DH-D).Clarks.Summit,.PA.us","US","SD","pbsw47dhdclarkssummitpa"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W48DB-D) Coloma, WI","","en","US_LOCALS2#PBS.(W48DB-D).Coloma,.WI.us","US","SD","pbsw48dbdcolomawi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W50DP-D) Hanover, NH","","en","US_LOCALS2#PBS.(W50DP-D).Hanover,.NH.us","US","SD","pbsw50dpdhanovernh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (W51EG-D) Parkersburg, WV","","en","US_LOCALS2#PBS.(W51EG-D).Parkersburg,.WV.us","US","SD","pbsw51egdparkersburgwv"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WABE) Atlanta, GA","","en","US_LOCALS2#PBS.(WABE).Atlanta,.GA.us","US","SD","pbswabeatlantaga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WABW) Albany, GA","","en","US_LOCALS2#PBS.(WABW).Albany,.GA.us","US","SD","pbswabwalbanyga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WABW-DT3) Knowledge Pelham, GA","","en","US_LOCALS2#PBS.(WABW-DT3).Knowledge.Pelham,.GA.us","US","SD","pbswabwdt3knowledgepelhamga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WACS) Dawson, GA","","en","US_LOCALS2#PBS.(WACS).Dawson,.GA.us","US","SD","pbswacsdawsonga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WACS-DT3) Knowledge Columbus, GA","","en","US_LOCALS2#PBS.(WACS-DT3).Knowledge.Columbus,.GA.us","US","SD","pbswacsdt3knowledgecolumbusga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WBGU) Bowling Green, OH HD","","en","US_LOCALS2#PBS.(WBGU).Bowling.Green,.OH.HD.us","US","HD","pbswbgubowlinggreenohhd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WBGU) Bowling Green, OH","","en","US_LOCALS2#PBS.(WBGU).Bowling.Green,.OH.us","US","SD","pbswbgubowlinggreenoh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WBRA) Roanoke, VA","","en","US_LOCALS2#PBS.(WBRA).Roanoke,.VA.us","US","SD","pbswbraroanokeva"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCBB) Augusta, ME","","en","US_LOCALS2#PBS.(WCBB).Augusta,.ME.us","US","SD","pbswcbbaugustame"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCBB-DT4) Augusta, GA","","en","US_LOCALS2#PBS.(WCBB-DT4).Augusta,.GA.us","US","SD","pbswcbbdt4augustaga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCES) Augusta, GA","","en","US_LOCALS2#PBS.(WCES).Augusta,.GA.us","US","SD","pbswcesaugustaga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCET) Cincinnati, OH HD","","en","US_LOCALS2#PBS.(WCET).Cincinnati,.OH.HD.us","US","HD","pbswcetcincinnatiohhd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCET-DT3) ARTS Cincinnati, OH","","en","US_LOCALS2#PBS.(WCET-DT3).ARTS.Cincinnati,.OH.us","US","SD","pbswcetdt3artscincinnatioh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCFE) Plattsburgh, NY","","en","US_LOCALS2#PBS.(WCFE).Plattsburgh,.NY.us","US","SD","pbswcfeplattsburghny"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCML) Alpena, MI","","en","US_LOCALS2#PBS.(WCML).Alpena,.MI.us","US","SD","pbswcmlalpenami"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCMU) Mt. Pleasant, MI","","en","US_LOCALS2#PBS.(WCMU).Mt..Pleasant,.MI.us","US","SD","pbswcmumtpleasantmi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCMV) Cadillac, MI","","en","US_LOCALS2#PBS.(WCMV).Cadillac,.MI.us","US","SD","pbswcmvcadillacmi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCMW) Manistee, MI","","en","US_LOCALS2#PBS.(WCMW).Manistee,.MI.us","US","SD","pbswcmwmanisteemi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCMZ) Flint, MI","","en","US_LOCALS2#PBS.(WCMZ).Flint,.MI.us","US","SD","pbswcmzflintmi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCNY) Syracuse, NY","","en","US_LOCALS2#PBS.(WCNY).Syracuse,.NY.us","US","SD","pbswcnysyracuseny"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCPB) Salisbury, MD","","en","US_LOCALS2#PBS.(WCPB).Salisbury,.MD.us","US","SD","pbswcpbsalisburymd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCTE) Cookeville, TN","","en","US_LOCALS2#PBS.(WCTE).Cookeville,.TN.us","US","SD","pbswctecookevilletn"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WCVN) Covington, KY","","en","US_LOCALS2#PBS.(WCVN).Covington,.KY.us","US","SD","pbswcvncovingtonky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WDCQ) Flint, MI","","en","US_LOCALS2#PBS.(WDCQ).Flint,.MI.us","US","SD","pbswdcqflintmi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WDPB) Seaford, DE","","en","US_LOCALS2#PBS.(WDPB).Seaford,.DE.us","US","SD","pbswdpbseafordde"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WDSC) Daytona Beach, FL","","en","US_LOCALS2#PBS.(WDSC).Daytona.Beach,.FL.us","US","SD","pbswdscdaytonabeachfl"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WEAO) Akron, OH","","en","US_LOCALS2#PBS.(WEAO).Akron,.OH.us","US","SD","pbsweaoakronoh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WEBA) Allendale, SC","","en","US_LOCALS2#PBS.(WEBA).Allendale,.SC.us","US","SD","pbswebaallendalesc"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WEDU) Tampa, FL","","en","US_LOCALS2#PBS.(WEDU).Tampa,.FL.us","US","SD","pbswedutampafl"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WEIU) Charleston, IL","","en","US_LOCALS2#PBS.(WEIU).Charleston,.IL.us","US","SD","pbsweiucharlestonil"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WEKW) Keene, NH","","en","US_LOCALS2#PBS.(WEKW).Keene,.NH.us","US","SD","pbswekwkeenenh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WENH) Durham, NH","","en","US_LOCALS2#PBS.(WENH).Durham,.NH.us","US","SD","pbswenhdurhamnh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WETA) HD Washington, DC","","en","US_LOCALS2#PBS.(WETA).HD.Washington,.DC.us","US","HD","pbswetahdwashingtondc"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WETA-TV2) UK Washington, DC","","en","US_LOCALS2#PBS.(WETA-TV2).UK.Washington,.DC.us","US","SD","pbswetatv2ukwashingtondc"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WETK) Colchester, VT","","en","US_LOCALS2#PBS.(WETK).Colchester,.VT.us","US","SD","pbswetkcolchestervt"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WETP) East Tennessee Public Television","","en","US_LOCALS2#PBS.(WETP).East.Tennessee.Public.Television.us","US","SD","pbswetpeasttennesseepublictelevision"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WFPT) Montgomery, MD HD","","en","US_LOCALS2#PBS.(WFPT).Montgomery,.MD.HD.us","US","HD","pbswfptmontgomerymdhd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WFSG) Panama City, FL","","en","US_LOCALS2#PBS.(WFSG).Panama.City,.FL.us","US","SD","pbswfsgpanamacityfl"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WFSU) Tallahassee, FL","","en","US_LOCALS2#PBS.(WFSU).Tallahassee,.FL.us","US","SD","pbswfsutallahasseefl"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WFWA) Fort Wayne, IN","","en","US_LOCALS2#PBS.(WFWA).Fort.Wayne,.IN.us","US","SD","pbswfwafortwaynein"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WFYI) Indianapolis, IN","","en","US_LOCALS2#PBS.(WFYI).Indianapolis,.IN.us","US","SD","pbswfyiindianapolisin"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WGBH) Boston, MA","","en","US_LOCALS2#PBS.(WGBH).Boston,.MA.us","US","SD","pbswgbhbostonma"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WGBX) Boston, MA","","en","US_LOCALS2#PBS.(WGBX).Boston,.MA.us","US","SD","pbswgbxbostonma"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WGBY) Springfield, MA","","en","US_LOCALS2#PBS.(WGBY).Springfield,.MA.us","US","SD","pbswgbyspringfieldma"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WGCU) Southwest Florida, FL","","en","US_LOCALS2#PBS.(WGCU).Southwest.Florida,.FL.us","US","SD","pbswgcusouthwestfloridafl"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WGPT) Oakland, MD","","en","US_LOCALS2#PBS.(WGPT).Oakland,.MD.us","US","SD","pbswgptoaklandmd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WGTE) Toledo, OH","","en","US_LOCALS2#PBS.(WGTE).Toledo,.OH.us","US","SD","pbswgtetoledooh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WGTV) Atlanta, GA","","en","US_LOCALS2#PBS.(WGTV).Atlanta,.GA.us","US","SD","pbswgtvatlantaga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WGTV-DT3) Knowledge Atlanta, GA","","en","US_LOCALS2#PBS.(WGTV-DT3).Knowledge.Atlanta,.GA.us","US","SD","pbswgtvdt3knowledgeatlantaga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WGVK) Kalamazoo, MI","","en","US_LOCALS2#PBS.(WGVK).Kalamazoo,.MI.us","US","SD","pbswgvkkalamazoomi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WGVU) Grand Rapids, MI","","en","US_LOCALS2#PBS.(WGVU).Grand.Rapids,.MI.us","US","SD","pbswgvugrandrapidsmi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHA) Madison, WI","","en","US_LOCALS2#PBS.(WHA).Madison,.WI.us","US","SD","pbswhamadisonwi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHA-DT2) Wisconsin DT2","","en","US_LOCALS2#PBS.(WHA-DT2).Wisconsin.DT2.us","US","SD","pbswhadt2wisconsindt2"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHLA) La Crosse, WI","","en","US_LOCALS2#PBS.(WHLA).La.Crosse,.WI.us","US","SD","pbswhlalacrossewi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHLA-DT2) Wisconsin DT2 HD","","en","US_LOCALS2#PBS.(WHLA-DT2).Wisconsin.DT2.HD.us","US","HD","pbswhladt2wisconsindt2hd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHMC) Conway, SC","","en","US_LOCALS2#PBS.(WHMC).Conway,.SC.us","US","SD","pbswhmcconwaysc"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHRM) Wausau, WI","","en","US_LOCALS2#PBS.(WHRM).Wausau,.WI.us","US","SD","pbswhrmwausauwi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHRM-DT2) Wisconsin DT2 HD","","en","US_LOCALS2#PBS.(WHRM-DT2).Wisconsin.DT2.HD.us","US","HD","pbswhrmdt2wisconsindt2hd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHRO) Norfolk, VA","","en","US_LOCALS2#PBS.(WHRO).Norfolk,.VA.us","US","SD","pbswhronorfolkva"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHUT) Howard University","","en","US_LOCALS2#PBS.(WHUT).Howard.University.us","US","SD","pbswhuthowarduniversity"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHWC) Menomonie, WI","","en","US_LOCALS2#PBS.(WHWC).Menomonie,.WI.us","US","SD","pbswhwcmenomoniewi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHWC-DT2) Wisconsin DT2 HD","","en","US_LOCALS2#PBS.(WHWC-DT2).Wisconsin.DT2.HD.us","US","HD","pbswhwcdt2wisconsindt2hd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WHYY) Wilmington, DE","","en","US_LOCALS2#PBS.(WHYY).Wilmington,.DE.us","US","SD","pbswhyywilmingtonde"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WILL) Urbana, IL","","en","US_LOCALS2#PBS.(WILL).Urbana,.IL.us","US","SD","pbswillurbanail"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WITF) Harrisburg, PA","","en","US_LOCALS2#PBS.(WITF).Harrisburg,.PA.us","US","SD","pbswitfharrisburgpa"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WITV) Charleston, SC","","en","US_LOCALS2#PBS.(WITV).Charleston,.SC.us","US","SD","pbswitvcharlestonsc"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WJCT) Jacksonville, FL","","en","US_LOCALS2#PBS.(WJCT).Jacksonville,.FL.us","US","SD","pbswjctjacksonvillefl"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WJPM) Florence, SC","","en","US_LOCALS2#PBS.(WJPM).Florence,.SC.us","US","SD","pbswjpmflorencesc"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WJSP) Columbus, GA","","en","US_LOCALS2#PBS.(WJSP).Columbus,.GA.us","US","SD","pbswjspcolumbusga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WJSP-DT3) Knowledge, Columbus, GA","","en","US_LOCALS2#PBS.(WJSP-DT3).Knowledge,.Columbus,.GA.us","US","SD","pbswjspdt3knowledgecolumbusga"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WJWJ) Lowcountry, SC","","en","US_LOCALS2#PBS.(WJWJ).Lowcountry,.SC.us","US","SD","pbswjwjlowcountrysc"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKAR) East Lansing, MI","","en","US_LOCALS2#PBS.(WKAR).East.Lansing,.MI.us","US","SD","pbswkareastlansingmi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKAS) Ashland, KY","","en","US_LOCALS2#PBS.(WKAS).Ashland,.KY.us","US","SD","pbswkasashlandky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKGB) Bowling Green, KY","","en","US_LOCALS2#PBS.(WKGB).Bowling.Green,.KY.us","US","SD","pbswkgbbowlinggreenky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKHA) Hazard, KY","","en","US_LOCALS2#PBS.(WKHA).Hazard,.KY.us","US","SD","pbswkhahazardky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKLE) Lexington-Richmond, KY","","en","US_LOCALS2#PBS.(WKLE).Lexington-Richmond,.KY.us","US","SD","pbswklelexingtonrichmondky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKMA) Madisonville, KY","","en","US_LOCALS2#PBS.(WKMA).Madisonville,.KY.us","US","SD","pbswkmamadisonvilleky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKMR) Morehead, KY","","en","US_LOCALS2#PBS.(WKMR).Morehead,.KY.us","US","SD","pbswkmrmoreheadky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKMU) Murray-Mayfield, KY","","en","US_LOCALS2#PBS.(WKMU).Murray-Mayfield,.KY.us","US","SD","pbswkmumurraymayfieldky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKNO2) Memphis, TN","","en","US_LOCALS2#PBS.(WKNO2).Memphis,.TN.us","US","SD","pbswkno2memphistn"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKNO) Memphis, TN","","en","US_LOCALS2#PBS.(WKNO).Memphis,.TN.us","US","SD","pbswknomemphistn"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKOH) Owensboro-Henderson, KY","","en","US_LOCALS2#PBS.(WKOH).Owensboro-Henderson,.KY.us","US","SD","pbswkohowensborohendersonky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKON) Owenton, KY","","en","US_LOCALS2#PBS.(WKON).Owenton,.KY.us","US","SD","pbswkonowentonky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKOP) Knoxville, TN","","en","US_LOCALS2#PBS.(WKOP).Knoxville,.TN.us","US","SD","pbswkopknoxvilletn"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKPC) Louisville, KY","","en","US_LOCALS2#PBS.(WKPC).Louisville,.KY.us","US","SD","pbswkpclouisvilleky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKPD) Paducah, KY","","en","US_LOCALS2#PBS.(WKPD).Paducah,.KY.us","US","SD","pbswkpdpaducahky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKPI) Pikeville, KY HD","","en","US_LOCALS2#PBS.(WKPI).Pikeville,.KY.HD.us","US","HD","pbswkpipikevillekyhd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKPI) Pikeville, KY","","en","US_LOCALS2#PBS.(WKPI).Pikeville,.KY.us","US","SD","pbswkpipikevilleky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKSO) Somerset, KY","","en","US_LOCALS2#PBS.(WKSO).Somerset,.KY.us","US","SD","pbswksosomersetky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKYU) Bowling Green, KY","","en","US_LOCALS2#PBS.(WKYU).Bowling.Green,.KY.us","US","SD","pbswkyubowlinggreenky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WKZT) Elizabethtown, KY","","en","US_LOCALS2#PBS.(WKZT).Elizabethtown,.KY.us","US","SD","pbswkztelizabethtownky"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WLAE) New Orleans, LA","","en","US_LOCALS2#PBS.(WLAE).New.Orleans,.LA.us","US","SD","pbswlaeneworleansla"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WLED) Littleton, NH","","en","US_LOCALS2#PBS.(WLED).Littleton,.NH.us","US","SD","pbswledlittletonnh"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WLEF) Park Falls, WI","","en","US_LOCALS2#PBS.(WLEF).Park.Falls,.WI.us","US","SD","pbswlefparkfallswi"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WLEF-DT2) Wisconsin DT2 HD","","en","US_LOCALS2#PBS.(WLEF-DT2).Wisconsin.DT2.HD.us","US","HD","pbswlefdt2wisconsindt2hd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WLIW) Long Island, NY","","en","US_LOCALS2#PBS.(WLIW).Long.Island,.NY.us","US","SD","pbswliwlongislandny"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WLJT) Lexington, TN","","en","US_LOCALS2#PBS.(WLJT).Lexington,.TN.us","US","SD","pbswljtlexingtontn"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WLPB) Baton Rouge, LA","","en","US_LOCALS2#PBS.(WLPB).Baton.Rouge,.LA.us","US","SD","pbswlpbbatonrougela"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WLRN) Miami, FL","","en","US_LOCALS2#PBS.(WLRN).Miami,.FL.us","US","SD","pbswlrnmiamifl"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WLVT) Bethlehem, PA","","en","US_LOCALS2#PBS.(WLVT).Bethlehem,..PA.us","US","SD","pbswlvtbethlehempa"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WMAB) MS State, MS","","en","US_LOCALS2#PBS.(WMAB).MS.State,.MS.us","US","SD","pbswmabmsstatems"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WMAB-TV2) MS State, MS HD","","en","US_LOCALS2#PBS.(WMAB-TV2).MS.State,.MS.HD.us","US","HD","pbswmabtv2msstatemshd"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WMAE) Booneville, MS","","en","US_LOCALS2#PBS.(WMAE).Booneville,.MS.us","US","SD","pbswmaeboonevillems"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","PBS (WMAE-TV2) Booneville, MS HD","","en","US_LOCALS2#PBS.(WMAE-TV2).Booneville,.MS.HD.us","US","HD","pbswmaetv2boonevillemshd"
